ID,Field Name,Well Name,Rig No.,Client DEPTH 1,Client DEPTH 2,QRI DEPTH 1,QRI DEPTH 2,Client Hole Size,QRI Hole Size,Operation Date,From DateTime,To DateTime,Date Check,Duration Days,Time Check,Footage,Footage Check,ROP M_hr,DFS,Activity Description,Activity Description (English),Client P_NP,Client Phase,Three Month-Cum Prod,Three-Month Production Rate Av.,Six Month-Cum Prod,Six-Month Production Rate Av.,Twelve Month-Cum Prod,Twelve-Month Production Rate Av.,Xsurf,Ysurf,Xbh,Ybh,HorizontalDeparture,WellLength,MaxDLS,FinalInc,WellType,Strings,Design
815,Escobal,Escobal0534,67,1662,1802,,1685,8.5,8.5,39615,39615,39615.22917,OK,0.229166667,OK,23,OK,4.181757356,27.22916667,"(N)  CON BARRENA 8 1/2"" Y SARTA NAVEGABLE PERFORA DESVIADO, ROTANDO Y DESLIZANDO SARTA A 1685 M;
RECORD BNA= 354 M EN 60:50 HRS; 3 ULTIMOS MTS (10'-5'-12'); ROTADOS= 307 M; DESLIZADOS= 47 M; F.C. 1.35
GR/CC X 66 SEG, ULTIMA DESVIACION: 1655 MD/ 1582.53 MV; ANGULO= 5.07°; RUMBO= S 60.24° E; DESPLAZAMIENTO= 412.35 M;  SEVERIDAD= 0.95°; LITOLOGIA A 1675 M: 90 % LUTITA GRIS CLARA A GRIS VERDOSA ARENOSA Y CALCAREA; 10 % ARENISCA GRIS EN PARTES CAFE POR LIGERA IMPREGNACION DE ACEITE. .
5","'(N) WITH 8 1/2 &quot;BARREL AND NAVIGABLE BOLTING PERFORATION, ROTATING AND SLIPPING SARTA AT 1685 M; RECORD BNA = 354 M AT 60:50 HRS; 3 LAST MTS (10&#39;-5&#39;-12 &#39;); = 307 M, SL = 47 M, FC 1.35 GR / CC X 66 SEG, LAST DEVIATION: 1655 MD / 1582.53 MV, ANGLE = 5.07 ° RUMBO = S 60.24 ° E, DISPLACEMENT = 412.35 M, SEVERITY = 0.95 °, LITHOLOGY A 1675 M: 90% LIGHT GRAY GROWING TO GRAY GREEN SAND AND CALCAREA; 10% GRAY SAND IN COFFEE PARTS BY LIGHT IMPREGNATION OF OIL.'",Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
816,Escobal,Escobal0534,67,1662,1802,,1685,8.5,8.5,39615,39615.22917,39615.41667,OK,0.1875,OK,0,OK,0,27.41666667,"(S) PERSONAL DE MANTENIMIENTO REPARO SPROCKET Y CADENA DE LA ROTARIA,  LEVANTO EXTREMO A 1650
M, CIRCULO A GASTO REDUCIDO Y CON MOVIMIENTO DE SARTA.
10","'(S) crew / staff MAINTENANCE MAINTENANCE SPROCKET REPAIR AND CHAIN \u200b\u200bOF ROTARY, LIFT EXTREME TO 1650 M, CIRCLE AT REDUCED EXPENDITURE AND WITH SARTA MOVEMENT. 10'",Non-Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
817,Escobal,Escobal0534,67,1662,1802,,1734,8.5,8.5,39615,39615.41667,39615.58333,OK,0.166666666,OK,49,OK,12.25049002,27.58333333,"(N) BAJO BARRENA 8 1/2"" A 1685 M, CON BARRENA 8 1/2"" Y SARTA NAVEGABLE PERFORA DESVIADO, ROTANDO Y DESLIZANDO SARTA A 1734 M; F.C. 1.35 GR/CC X 66 SEG, ULTIMA DESVIACION: 1684 MD/ 1611.41 MV; ANGULO=
5.13°; RUMBO= S 63.00° E; DESPLAZAMIENTO= 414.69 M; SEVERIDAD= 0.26°; LITOLOGIA A 1715 M: 70 % ARENISCA GRIS CLARO, 30% LUTITA. *** EFECTUO AUDITORIA EFECTIVA I.A.S.= 98.16% (I.T.P. JOSE LUIS MACIEL) ***, FALTA PERSONAL DE MANTENIMIENTO POR SER CONTRATADO, SUSPENDE OPERACION POR DAÑARSE CADENA DE LA ROTARIA POR SEGUNDA OCASION. .
14","'(N) LOW BARREL 8 1/2 &quot;TO 1685 M, WITH BARBECUE 8 1/2&quot; AND NAVTEPHABLE PERFORATION BENDED, ROTATING AND SLIPPING SARTA TO 1734 M; FC 1.35 GR / CC X 66 SEG, LAST DEVIATION: 1684 MD / 1611.41 MV; ANGLE = 5.13 °; RUMBO = S 63.00 ° E; DISPLACEMENT = 414.69 M; SEVERITY = 0.26 °; LITOLOGY A 1715 M: 70% SANDLE GRAY LIGHT, 30% LUTITA. *** EFFECTIVE AUDITING EFFECT IAS = 98.16% (ITP JOSE LUIS MACIEL) ***, MISSING crew / staff MAINTENANCE FOR BEING CONTRACTED, SUSPENDED OPERATION FOR DAMAGE CHAIN \u200b\u200bOF THE ROTARY FOR SECOND OCCASION. . 14'",Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
818,Escobal,Escobal0534,67,1662,1802,,1734,8.5,8.5,39615,39615.58333,39615.64583,OK,0.0625,OK,0,OK,0,27.64583333,"(S) PERSONAL DE MANTENIMIENTO REPARO ANOMALIAEN CADENA DE LA ROTARIA, EN EL INTER CIRCULO CON GASTO REDUCIDO.
15","'(S) crew / staff MAINTENANCE MAINTENANCE REPAIR ANOMALY IN THE ROTARY CHAIN, IN THE INTER CIRCLE WITH REDUCED SPENDING. fifteen'",Non-Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
819,Escobal,Escobal0534,67,1662,1802,,1802,8.5,8.5,39615,39615.64583,39615.89583,OK,0.25,OK,68,OK,11.33333333,27.89583333,"(N) CON BARRENA 8 1/2"" Y SARTA NAVEGABLE PERFORO DESVIADO, ROTANDO Y DESLIZANDO SARTA A 1802 M; RECORD BNA= 471 M EN 68:50 HRS; 3 ULTIMOS MTS (4'-2'-3'); ROTADOS= 424 M; DESLIZADOS= 47 M; F.C. 1.36
GR/CC X 66 SEG, ULTIMA DESVIACION: 1786 MD/ 1712.96 MV; ANGULO= 5.71°; RUMBO= S 19.01° E; DESPLAZAMIENTO= 421.73 M;  SEVERIDAD= 2.08°; LITOLOGIA A 1802 M: 80 % LUTITA GRIS CLARA EN PARTES VERDOSA ARENOSA Y CALCAREA, 20% ARENISCA GRIS CLARO EN PARTES CAFE DE GRANOS FINOS A MEDIOS DE CUARZO. .
21","'(N) WITH 8 1/2 &quot;BARREL AND NAVIGABLE DIVING PERFORO, ROTATING AND SLIPPING SARTA AT 1802 M; RECORD BNA = 471 M AT 68:50 HRS; 3 LAST MTS (4&#39;-2&#39;-3 &#39;); = 424 M, SL = 47 M, FC 1.36 GR / CC X 66 SEG, LAST DEVIATION: 1786 MD / 1712.96 MV, ANGLE = 5.71 °, RUMBO = S 19.01 ° E, DISPLACEMENT = 421.73 M, SEVERITY = 2.08 °, LITHOLOGY A 1802 M: 80% LIGHT GRAY LIGHT STRAWBERRY, SANDY AND CALCAREA, 20% LIGHT GRAY SANDSTONE COFFEE OF FINE GRAINS TO FOUR FOUR.'",Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
820,Escobal,Escobal0534,67,1662,1802,,1802,8.5,8.5,39615,39615.89583,39615.95833,OK,0.0625,OK,0,OK,0,27.95833333,"(N) CIRCULO POZO CON GASTO REDUCIDO, AUMENTANDO DENSIDAD DE 1.36 GR/CC X 1.38 GR/CC CON Q= 290
GPM, 100 EPM, PB= 1400 PSI, EMPAREJO COLUMNAS A 1.38 GR/CC.
23","'(N) CIRCLE WELL WITH REDUCED SPENDING, INCREASING DENSITY OF 1.36 GR / CC X 1.38 GR / CC WITH Q = 290 GPM, 100 EPM, PB = 1400 PSI, COLUMNS PACKAGE 1.38 GR / CC. 2. 3'",Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
821,Escobal,Escobal0534,67,1662,1802,,1802,8.5,8.5,39615,39615.95833,39615.97917,OK,0.020833334,OK,0,OK,0,27.97916667,"(P) OBSERVO POZO CON LIGERO ESCURRIMIENTO POR LINEA DE FLOTE. .
23",'(P) OBSERVE WELL WITH LIGHT DRAINAGE BY LINE OF FLOAT. . 2. 3',Non-Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
822,Escobal,Escobal0534,67,1662,1802,,1802,8.5,8.5,39615,39615.97917,39616,OK,0.020833333,OK,0,OK,0,28,"(P) CIRCULA POZO AUMENTANDO DENSIDAD GRADUALMENTE DE 1.38 GR/CC A 1.40 GR/CC.  *** EFECTUO AUDITORIA EFECTIVA I.A.S.= 95.60% (I.T.P. JOSE LUIS MACIEL), I.A.S.= 97.90% (I.T.P. JOSE LUIS MACIEL)  ***","'(P) Circulate WELL INCREASING DENSITY GRADUALLY FROM 1.38 GR / CC TO 1.40 GR / CC. *** EFFECTIVE AUDITING EFFECT IAS = 95.60% (ITP JOSE LUIS MACIEL), IAS = 97.90% (ITP JOSE LUIS MACIEL) ***'",Non-Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
823,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39616,39616,39616.05208,OK,0.052083333,OK,0,OK,0,28.05208333,"(P)  CIRCULO POZO AUMENTANDO DENSIDAD GRADUALMENTE DE 1.38 GR/CC A 1.40 GR/CC, HOMOGENIZO
COLUMNAS CON Q= 200 GPM, 68 EPM, PB= 600 PSI.
1","'(P) WELL CIRCLE INCREASING DENSITY GRADUALLY FROM 1.38 GR / CC TO 1.40 GR / CC, HOMOGENIZE COLUMNS WITH Q = 200 GPM, 68 EPM, PB = 600 PSI. 1'",Non-Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
824,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39616,39616.05208,39616.08333,OK,0.03125,OK,0,OK,0,28.08333333,"(P) OBSERVO POZO CON NIVEL ESTATICO, BOMBEO 4 M3 DE BACHE ECOLOGICO 1.54 GR/CC, ELIMINO KELLY.
2","'(P) OBSERVE WELL WITH STATIC LEVEL, PUMPING 4 M3 OF ECOLOGICAL BACHE 1.54 GR / CC, ELIMINO KELLY. 2'",Non-Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
825,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39616,39616.08333,39616.1875,OK,0.104166667,OK,0,OK,0,28.1875,"(N) SACA BARRENA 8 1/2"" Y SARTA NAVEGABLE A 880 M (ZAPATA), LLENANDO CADA 5 LINGADAS  POR ESPACIO ANULAR.
4","'(N) SACA BARRENA 8 1/2 &quot;AND SARTA NAVEGABLE TO 880 M (ZAPATA), FILLING EACH 5 LENGTHS FOR SPACES CANCEL.'",Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
826,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39616,39616.1875,39616.20833,OK,0.020833333,OK,0,OK,0,28.20833333,"(N) CON BARRENA 8 1/2"" Y SARTA NAVEGABLE ESTACIONADA A 880 M., OBSERVO POZO ESTATICO.
5","'(N) WITH 8 1/2 &quot;BARREL AND NAVIGABLE SARTA PARKED AT 880 M., OBSERVED STATIC WELL.'",Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
827,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39616,39616.20833,39616.35417,OK,0.145833334,OK,0,OK,0,28.35416667,"(N) SACO BARRENA 8 1/2"" Y SARTA NAVEGABLE A SUPERFICIE; LLENANDO CADA 5 LINGADAS; DESGASTE DE BARRENA; 0-0-NO-A-X-I-NO-CP; DESFOGO MOTOR DE FONDO.
8","'(N) 8 1/2 &quot;BARREN BAG AND NAVIGABLE SURFACE, FILLING EVERY 5 LENGTHS, BARREL WEAR, 0-0-NO-AXI-NO-CP, BOTTOM ENGINE DEFROST 8'",Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
828,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39616,39616.35417,39616.41667,OK,0.0625,OK,0,OK,0,28.41666667,"(N) DESCONECTO BARRENA; RECUPERO VARILLA DEL MWD; ELIMINO HERRAMIENTA DESVIADORA (CIA.
SCHLUMBERGER).
10",'(N) DESCONECTO BARRENA; RECOVER ROD OF MWD; I REMOVE DIVING TOOL (CIA SCHLUMBERGER). 10',Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
829,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39616,39616.41667,39616.5,OK,0.083333333,OK,0,OK,0,28.5,"(N) ARMO Y METIO BARRENA TRICONICA 8 1/2""; ESCAREADOR PARA TR 9 5/8"" (N°. HHO-307); TP 4"" XT-39 A 847 M.
12",'(N) ARM AND METIO TRICONICA 8 1/2 &quot;TRIANGLE; 9 9/8&quot; TRIMMER (No. HHO-307); TP 4 &quot;XT-39 to 847 M. 12',Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
830,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39616,39616.5,39616.58333,OK,0.083333333,OK,0,OK,0,28.58333333,"(N) SACO BARRENA TRICONICA 8 1/2""; ESCAREADOR PARA TR 9 5/8"" (N°. HHO-307); TP 4"" XT-39 A SUPERFICIE; LLENANDO POR ESPACIO ANULAR CADA 5 LINGADAS. **** EFECTUO AUDITORIAS EFECTIVAS I.A.S=96.12 % (I.T.P JOSE L. MACIEL); I.A.S=99.8 % (I.T.P JOSE L. MACIEL) ***
14","'(N) 8 1/2 &quot;TRICONICA BUCKET; TR 9/8&quot; TRIMMER (HHO-307); TP 4 &quot;XT-39 A SURFACE, FILLING FOR SPACE TO RING EVERY 5 LENGTHS **** EFFECTIVE AUDITS IAS = 96.12% (ITP JOSE L. MACIEL), IAS = 99.8% (ITP JOSE L. MACIEL) *** 14'",Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
831,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39616,39616.58333,39616.95833,OK,0.375,OK,0,OK,0,28.95833333,"(N) INSTALO URE (PEMEX), TOMO REGISTROS AIT+BHC+LDL+CNL+GR+CALIPER DE 1802 M A 887 M, TOMO REGISTRO CBL-VDL DE 887 M A 50 M, DESMANTELO URE.
23","'(N) INSTALL URE (PEMEX), TOMO A + BHC + LDL + CNL + GR + CALIPER DE 1802 MA 887 M, TAKE RECORD CBL-VDL OF 887 MA 50 M, DISMANTLE URE. 2. 3'",Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
832,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39616,39616.95833,39617,OK,0.041666667,OK,0,OK,0,29,(N) INSTALO URE (CIA. SCHLUMBERGER) TOMA REGISTRO DE IMAGENES (OBMI). *** EFECTUO AUDITORIA EFECTIVA I.A.S.= 93.70% (I.T.P. JOSE L. MACIEL) **,'(N) INSTALL URE (CIA SCHLUMBERGER) TAKES IMAGE REGISTRATION (OBMI). *** EFFECTIVE AUDITING EFFECT IAS = 93.70% (ITP JOSE L. MACIEL) **',Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
833,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39617,39617,39617.3125,OK,0.3125,OK,0,OK,0,29.3125,"(N)  OPERO URE (CIA. SCHLUMBERGER); TOMO REGISTRO DE IMAGENES (OBMI) DE 1802 M A 887  M (ZAPATA).
7",'(N) OPERA URE (CIA. SCHLUMBERGER); TAKE IMAGE REGISTRATION (OBMI) OF 1802 MA 887 M (ZAPATA). 7',Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
834,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39617,39617.3125,39617.35417,OK,0.041666667,OK,0,OK,0,29.35416667,"(N) CON CIA. CAMERON RECUPERO BUJE DE DESGASTE. .
8",'(N) CON CIA. CAMEROON RECOVER BUSHING WEAR. . Referring to Fig.',Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
835,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39617,39617.35417,39617.41667,OK,0.0625,OK,0,OK,0,29.41666667,"(N) EFECTUO PREPARATIVOS PARA METER TR 7""; INSTALO EQUIPO DE APRIETE Y EQUIPO DE LLENADO RAPIDO DE CIA. MATYEP; INSTALO MEDIO CHANGUERO.
10",'(N) EFFECT Preparations FOR METER TR 7 &quot;; INSTALL TIGHTENING EQUIPMENT AND QUICK FILLING EQUIPMENT OF CIA.',Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
836,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39617,39617.41667,39617.89583,OK,0.479166666,OK,0,OK,0,29.89583333,"(N) EFECTUO PLATICAS DE SEGURIDAD Y SECUENCIA OPERATIVA, POLITICA Y PRINCIPIOS DEL S.S.P.A; METIO ZAPATA FLOTADORA; 2 TRAMOS TR 7"" N-80 HD-513 29 LBS/PIE; COPLE FLOTADOR; TR 7"" N-80 HD-513 29 LBS/PIE A
1795 M; CON APRIETE COMPUTARIZADO DE 8900 LBS-PIE DE CIA. MATYEP; INSTALANDO TURBO CENTRADORES A TR; LLENANDO Y ROMPIENDO CIRCULACION CADA 300 M CON EQUIPO DE LLENADO RAPIDO DE CIA. MATYEP; PROBO EQUIPO DE FLOTACION A 50 M OK; EFECTUO AUDITORIAS EFECTIVAS I.A.S=97.60 % (I.T.P JOSE LUIS MACIEL); I.A.S=95.90 % (I.T.P JOSE LUIS MACIEL). .
21","'(N) EFFECT Safety Meetings AND OPERATIONAL SEQUENCE, POLICY AND PRINCIPLES OF THE SSPA; METIO FLAPPING SHOE; 2 TRAMS TR 7 &quot;N-80 HD-513 29 LBS / FOOT; FLOATING COPLE; TR 7&quot; N-80 HD-513 29 LBS / FOOT A 1795 M; WITH COMPUTERIZED TIP OF 8900 LBS-FOOT OF CIA. MATYEP; INSTALLING TURBO CENTERS A TR; FILLING AND BREAKING Circulate CION EVERY 300 M WITH QUICK FILLING EQUIPMENT OF CIA. MATYEP; PROBO FLOAT EQUIPMENT TO 50 M OK; EFFECTIVE EFFECTIVE AUDITS IAS = 97.60% (ITP JOSE LUIS MACIEL); IAS = 95.90% (ITP JOSE LUIS MACIEL). . twenty-one'",Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
837,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39617,39617.89583,39617.91667,OK,0.020833334,OK,0,OK,0,29.91666667,"(N) PERSONAL DE CIA. CAMERON INSTALO COLGADOR A TR; BAJO A SU NIDO QUEDANDO EL EXTREMO DE TR 7"" A
1801 M
22",'(N) crew / staff OF CIA. CAMERON INSTALO TRIGGER A TR; UNDER ITS NEST BEING THE EXTREME OF TR 7 &quot;TO 1801 M 22',Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
838,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39617,39617.91667,39617.9375,OK,0.020833333,OK,0,OK,0,29.9375,"(N) ELIMINO EQUIPO DE CIA. MATYEP .
22",'(N) ELIMINATE CIA TEAM. MATYEP. 22',Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
839,Escobal,Escobal0534,67,1802,1802,,1802,8.5,8.5,39617,39617.9375,39618,OK,0.0625,OK,0,OK,0,30,(N) PERSONAL DE CIA. HALLIBURTON; INSTALO CABEZA DE CEMENTAR; CIRCULA POZO CON GASTO  REDUCIDO DE 160 GPM; 55 EPM; PB= 450 PSI.*** EFECTUO AUDITORIAS EFECTIVAS I.A.S=96.33 % (I.T.P JOSE LUIS MACIEL); ***,'(N) crew / staff OF CIA. HALLIBURTON; INSTALL CEMENT HEAD; Circulate WELL WITH REDUCED EXPENDITURE OF 160 GPM; 55 EPM; PB = 450 PSI *** EFFECTIVE EFFECTIVE AUDITS IAS = 96.33% (ITP JOSE LUIS MACIEL); ***',Productive,PER ,8828.155915,96.03862397,14736.69399,80.92671615,18060.93116,49.54184563,637646.15,2261677,638065.7008,2261628.663,422.3261039,1802,2.573833942,5.657996635,S-SHAPE,4,"'17.5 , 12.25 , 8.5 , 6.75'"
1201,Remolino,Remolino4053,543,0,46,,0,14.75,NaN,40415,40415,40415.125,OK,0.125,OK,0,OK,0,0.125,"(N)  CONTINUÓ CON LA CONECCION DE ELEVADOR, LINEAS HIDRAULICAS Y LINEAS DE CIRCULACION EN
CONTRAPOZO  REMOLINO-4053.  . EQUIPO ARMADO = 100 %.
3","'(N) CONTINUED WITH THE CONNECTION OF ELEVATOR, HYDRAULIC LINES AND LINES OF Circulate CION IN COUNTERWEIGHT REMOTE-4053. . ARMED EQUIPMENT = 100%. 3'",Productive,PER ,3322.399828,36.15599967,6893.470512,37.50776326,9108.551189,24.80753615,681586.92,2252279.23,681067.4625,2251955.804,611.9151924,2892,4.403787136,6.579965915,S-SHAPE,3,"'14.75 , 9.5 , 6.75'"
1202,Remolino,Remolino4053,543,0,46,,0,14.75,NaN,40415,40415.125,40415.14583,OK,0.020833333,OK,0,OK,0,0.145833333,"(N) EFECTUO PLATICA DE SEGURIDAD Y OPERACION PARA ARMADO Y PERFORACION DE PRIMERA ETAPA 14 3/4"", CON PERSONAL INVOLUCRADO
3","'(N) PLASTIC SAFETY AND OPERATION FOR ARMING AND DRILLING FIRST STAGE 14 3/4 &quot;, WITH crew / staff INVOLVED 3'",Productive,PER ,3322.399828,36.15599967,6893.470512,37.50776326,9108.551189,24.80753615,681586.92,2252279.23,681067.4625,2251955.804,611.9151924,2892,4.403787136,6.579965915,S-SHAPE,3,"'14.75 , 9.5 , 6.75'"
1203,Remolino,Remolino4053,543,0,46,,0,14.75,NaN,40415,40415.14583,40415.16667,OK,0.020833334,OK,0,OK,0,0.166666667,"(N) SE REALIZÓ CHECK LIST PRE-ARRANQUE CON SUPERVISOR DE PEMEX , PERSONAL DE SAXON, SUPERVISOR DE SEGURIDAD, ASISTENTE WELL SITE.
4","'(N) CHECK LIST PRE-STARTED WITH SUPERVISOR OF PEMEX, crew / staff OF SAXON, SAFETY SUPERVISOR, WELL SITE ASSISTANT. 4'",Productive,PER ,3322.399828,36.15599967,6893.470512,37.50776326,9108.551189,24.80753615,681586.92,2252279.23,681067.4625,2251955.804,611.9151924,2892,4.403787136,6.579965915,S-SHAPE,3,"'14.75 , 9.5 , 6.75'"
1204,Remolino,Remolino4053,543,0,46,,0,14.75,14.75,40415,40415.16667,40415.20833,OK,0.041666666,OK,0,OK,0,0.208333333,"(N) CONECTO BARRENA 14 3/4"" PDC + BIT SUB + DOBLE CAJA + MONEL 6 3/4"". SE BAJO ENSAMBLE A NIVEL DE CONTRAPOZO.NOTA: SIENDO LAS 04:00 HRS DEL DIA 25 DE AGOSTO DEL 2010 SE DAN POR INICIADAS LAS OPERACIONES EN EL POZO REMOLINO 4053. .
5","'(N) CONNECT BARRENA 14 3/4 &quot;PDC + BIT SUB + DOUBLE BOX + MONEL 6 3/4&quot;. LOW ASSEMBLY AT COUNTER LEVEL.NOTE: BEING 04:00 HRS OF AUGUST 25TH, 2010 THE OPERATIONS ARE GIVEN INITIATED AT POOL SWIRL 4053.. 5'",Productive,PER ,3322.399828,36.15599967,6893.470512,37.50776326,9108.551189,24.80753615,681586.92,2252279.23,681067.4625,2251955.804,611.9151924,2892,4.403787136,6.579965915,S-SHAPE,3,"'14.75 , 9.5 , 6.75'"
