ID,SideTrackID,WellName,WellType,ClientDEPTH2,QRIDEPTH2,QRIDepthRevised,ClientHoleSize,QRIHoleSize,QRIHoleSizeRevised,OperationDate,FromDateTime,ToDateTime,DateCheck,DurationDays,TimeCheck,Footage,ROPM_hr,DFS,ActivityDescription,ActivityDescriptionEnglish,ClientP_NP,QRIRevisedP_NP,Probability,ClientPhase,QRIMajorOperation,NPTCategory,NPTType
75,"","Corralillo6890","S-SHAPE",1331,1172,"1172","9.5",6.75,"6.75",41102,41102,41102.16667,"OK",0.166666667,"OK",115,28.74942501,5.166666667,"(N)  CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL PERFORA DE 1057 A 1172 MD, 1069.46 TVD LODO E.I 1.39 GR/CCX68"". ROP GRAL: 46.20 M/H PARAMETROS: 260 GPM PB= 1850 PSI PSB= 4-6 TON RPM 60+213, M PERF. 589 MTS EN12.75 HRS. MTS ROT 530 MTS EN 9.15 HRS MTS. DESLIZADOS 59 MTS EN 3.60 HRS, ULTIMO SURVEY: 1156 MTS, INC19.44 ° AZIM 40.33 TVD: 1054.32 DESP: 421.85, DLEG 2.95. MOTOR DE FONDO GRADUADO A 1.5°.  PRC:@ 1170 MTS B# 1 PB= 931 PSI 79 EPM LODO 1.39 GR/CCX 66 SEG. PRC:@ 1170 MTS B# 2 PB= 950 PSI 81 EPM LODO 1.39 GR/CCX66 SEG. .4","'(N) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE PERFORATION OF 1057 TO 1172 MD, 1069.46 TVD LODO EI 1.39 GR / CCX 68&quot;. ROP GRAL: 46.20 M / H PARAMETERS: 260 GPM PB = 1850 PSI PSB = 4-6 TON RPM 60 + 213, M PERF. 589 MTS IN 12.75 HRS. MTS ROT 530 MTS IN 9.15 HRS MTS. SLIDED 59 MTS IN 3.60 HRS, LAST SURVEY: 1156 MTS, INC 19.44 ° AZIM 40.33 TVD: 1054.32 OFF: 421.85, DLEG 2.95. GROUND ENGINE AT 1.5 °. PRC: @ 1170 MTS B # 1 PB = 931 PSI 79 EPM SLODE 1.39 GR / CCX 66 SEC. PRC: @ 1170 MTS B # 2 PB = 950 PSI 81 EPM SLODE 1.39 GR / CCX 66 SEC. . 4'","Productive","","","PER ","","",""
76,"","Corralillo6890","S-SHAPE",1331,1331,"1331","9.5",6.75,"6.75",41102,41102.16667,41102.375,"OK",0.208333333,"OK",159,31.80050881,5.375,"(N) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL PERFORA DE 1172 A 1331 MD, 1223.99 TVD LODO E.I 1.39 GR/CCX68"". ROP GRAL: 49.98 M/H PARAMETROS: 260 GPM PB= 1850 PSI PSB= 4-6 TON RPM 60+213, M PERF. 748 MTS EN14.97 HRS. MTS ROT 681 MTS EN 10.97 HRS MTS. DESLIZADOS 67 MTS EN 4 HRS, ULTIMO SURVEY: 1308 MTS, INC10.44 ° AZIM 36.46 TVD: 1201.32 DESP: 459.94, DLEG 2.10. MOTOR DE FONDO GRADUADO A 1.5° PRC:@  1320 MTS B# 1 PB= 941 PSI 79 EPM LODO 1.39 GR/CCX 66 SEG PRC:@ 1320 MTS B# 2 PB= 950 PSI 81 EPM LODO 1.39 GR/CCX66 SEG CHECO FRENOS DE CORONA Y PIZO EN CAMBIO DE GUARDIA SATISFACTORIAMENTE. 07:00 HRS.9","'(N) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE PERFORATION OF 1172 TO 1331 MD, 1223.99 TVD LODO EI 1.39 GR / CCX 68&quot;. ROP GRAL: 49.98 M / H PARAMETERS: 260 GPM PB = 1850 PSI PSB = 4-6 TON RPM 60 + 213, M PERF. 748 MTS at 14.97 HRS. MTS ROT 681 MTS IN 10.97 HRS MTS. SLIDES 67 MTS IN 4 HRS, LAST SURVEY: 1308 MTS, INC 10.44 ° AZIM 36.46 TVD: 1201.32 OFF: 459.94, DLEG 2.10. GROUND ENGINE AT 1.5 ° PRC: @ 1320 MTS B # 1 PB = 941 PSI 79 EPM LODO 1.39 GR / CCX 66 SEG PRC: @ 1320 MTS B # 2 PB = 950 PSI 81 EPM LODO 1.39 GR / CCX 66 SEC CZECH BRAKES CROWN AND PIZO IN CHANGE OF GUARD SATISFACTORLY. 07:00 HRS. 9'","Productive","","","PER ","","",""
77,"","Corralillo6890","S-SHAPE",1331,1331,"1331","9.5",6.75,"6.75",41102,41102.375,41102.39583,"OK",0.020833333,"OK",0,0,5.395833333,"(P) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL A 1331 MD, 1223.99 TVD LODO E.I 1.39 GR/CCX 68"". SUSPENDE POR OBSERVAR REPRESIONAMIENTO, (FALLA EN MOTOR DE FONDO) EFECTUO PREPARATIVOS PARA SACAR BHA 63/4"" A SUPERFICIE. .9","'(P) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL SITE A 1331 MD, 1223.99 TVD LODO EI 1.39 GR / CCX 68&quot;. SUSPEND BY OBSERVING REPRESSION, (FUND ENGINE FAILURE) EFFECT Preparations TO REMOVE BHA 6 3/4 &quot;TO SURFACE 9'","Non-Productive","","","PER ","","",""
78,"","Corralillo6890","S-SHAPE",1331,1331,"1331","9.5",6.75,"6.75",41102,41102.39583,41102.58333,"OK",0.1875,"OK",0,0,5.583333333,"(P) LEVANTA BNA + HTA DIRECCIONAL DE 1331 MTS A 850 MTS LLENANDO POR ESPACIO ANULAR CON TANQUE DE VIAJES DEJANDO UNA EQUIVALENTE DE 1.49 GR/CC. OBSERVANDO POZO ESTATICO A NIVEL DE LINEA DE FLOTEA 1000 MTS, SATISFACTORIAMENTE. .14","'(P) LEVANTA BNA + DIRECTIONAL HTA FROM 1331 MTS TO 850 MTS FILLING FOR SPACING CANCEL WITH TRANSFER TANK LEAVING AN EQUIVALENT OF 1.49 GR / CC. OBSERVING STATIC WELL AT FLOAT LINE LEVEL TO 1000 MTS, SATISFACTORLY. . 14'","Non-Productive","","","PER ","","",""
79,"","Corralillo6890","S-SHAPE",1331,1331,"1331","9.5",6.75,"6.75",41102,41102.58333,41102.85417,"OK",0.270833334,"OK",0,0,5.854166667,"(P) SACO BNA + HTA DIRECCIONAL A SUPERFICIE PARA CAMBIO DE MDF. DESGASTE DE BNA. 0-0-NO-A-X-I-PN-DMF.20","'(P) BNA SACK + DIRECTIONAL HTA SURFACE FOR CHANGE OF MDF. BNA WEAR. 0-0-NO-AXI-PN-DMF. twenty'","Non-Productive","","","PER ","","",""
80,"","Corralillo6890","S-SHAPE",1331,1331,"1331","9.5",6.75,"6.75",41102,41102.85417,41102.875,"OK",0.020833333,"OK",0,0,5.875,"(P) REALIZO PREPARATIVOS ORGANIZO HERRAMIENTAS DE PISO Y HTAS. DIRECCIONALES PARA METER BNA PDC6-3/4""21","'(P) I MAKE Preparations ORGANIZE TOOLS OF FLOOR AND HTAS. DIRECTIONS FOR METER BNA PDC 6-3 / 4 &quot;21'","Non-Productive","","","PER ","","",""
81,"","Corralillo6890","S-SHAPE",1331,1331,"1331","9.5",6.75,"6.75",41102,41102.875,41102.89583,"OK",0.020833333,"OK",0,0,5.895833333,"(P) EFECTUA PLATICA DE SEGURIDAD Y OPERACIÓN PARA ARMADO DE BNA + HTA DIRECIONAL DE 6 3/4""21","'(P) MAKE SAFETY AND OPERATION PLATE FOR BNA ASSEMBLY + 6 3/4 &quot;DIRECTIONAL HTA'","Non-Productive","","","PER ","","",""
82,"","Corralillo6890","S-SHAPE",1331,1331,"1331","9.5",6.75,"6.75",41102,41102.89583,41102.95833,"OK",0.0625,"OK",0,0,5.958333333,"(P) CONECTÓ BNA PDC 6 3/4"" CON TOBERAS 4X13"" SER. JD8530 A MOTOR 4 3/4"" X 6 1/2"" NUM. 475-2772.GRADUADO A 1.5°+ BHA DIRECCIONAL Y BAJO A 39 MTS , PROBO MDF CON 252 GPM, 104 EPM 985 PSI. .23","'(P) CONNECTED BNA PDC 6 3/4 &quot;WITH NOZZLES 4X13&quot; SER. JD8530 MOTOR 4 3/4 &quot;X 6 1/2&quot; NUM. 475-2772. GRADUATED TO 1.5 ° + BHA DIRECTIONAL AND LOW TO 39 MTS, PROBO MDF WITH 252 GPM, 104 EPM 985 PSI. . 2. 3'","Non-Productive","","","PER ","","",""
83,"","Corralillo6890","S-SHAPE",1331,1331,"1331","9.5",6.75,"6.75",41102,41102.95833,41103,"OK",0.041666667,"OK",0,0,6,"(P) METIO BNA PDC 6 3/4"" + BHA DIRECCIONAL DE 39 MTS HASTA 60 MTS.","'(P) METIO BNA PDC 6 3/4 &quot;+ DIRECTIONAL BHA FROM 39 MTS UP TO 60 MTS.'","Non-Productive","","","PER ","","",""
84,"","Corralillo6890","S-SHAPE",1346,1331,"1331","9.5",6.75,"6.75",41103,41103,41103.16667,"OK",0.166666667,"OK",0,0,6.166666667,"(P)  CONTINUA METIO BNA PDC 6 3/4"" + HTA DIRECCIONAL DE 60 MTS HASTA 950 MTS. LLENANDO CADA 500 MTSCON LODO 1.38 GR/CC.4","'(P) CONTINUOUS MEASURE BNA PDC 6 3/4 &quot;+ DIRECTIONAL HTA OF 60 MTS UP TO 950 MTS FILLING EVERY 500 MTS WITH SLOD 1.38 GR / CC.'","Non-Productive","","","PER ","","",""
85,"","Corralillo6890","S-SHAPE",1346,1331,"1331","9.5",6.75,"6.75",41103,41103.16667,41103.35417,"OK",0.1875,"OK",0,0,6.354166667,"(P) CONTINUA METIENDO BNA PDC 6 3/4"" + HTA DIRECCIONAL DE 950 MTS HASTA 1331 MTS. FONDO PERFORADO LLENANDO CADA 500 MTS CON LODO DE EI. DE 1.39 GR/CC. CHECO FRENOS DE CORONA Y PIZO EN CAMBIO DE GUARDIA SATISFACTORIAMENTE. .8","'(P) CONTINUOUS MEASURING BNA PDC 6 3/4 &quot;+ DIRECTIONAL HTA FROM 950 MTS UP TO 1331 MTS PERFORATED FILLING FILLING FILLED WITH EVERY 500 MTS WITH EI LODE OF 1.39 GR / CC CZECH BRAKES OF CROWN AND PIZO IN CHANGE OF GUARD SATISFACTORLY 8'","Non-Productive","","","PER ","","",""
86,"","Corralillo6890","S-SHAPE",1346,1331,"1331","9.5",6.75,"6.75",41103,41103.35417,41103.39583,"OK",0.041666666,"OK",0,0,6.395833333,"(P) CIRCULA PARA HOMOGENIZAR COLUMNAS A 1.40 GR/CC ENTRADA Y SALIDA .9","'(P) Circulate TO HOMOGENIZE COLUMNS AT 1.40 GR / CC IN AND OUT. 9'","Non-Productive","","","PER ","","",""
87,"","Corralillo6890","S-SHAPE",1346,1342,"1342","9.5",6.75,"6.75",41103,41103.39583,41103.41667,"OK",0.020833334,"OK",11,21.99296225,6.416666667,"(P) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL PERFORA DE 1331 A 1342 MD, 1235.60 TVD LODO E.I 1.39 GR/CCX68"". ROP GRAL: 49.98 M/H PARAMETROS: 260 GPM PB= 1850 PSI PSB= 4-6 TON RPM 60+213, M PERF. 759 MTS EN15.07 HRS. MTS ROT 692 MTS EN 11.07 HRS MTS. DESLIZADOS 67 MTS EN 4 HRS, ULTIMO SURVEY: 1308 MTS, INC10.44 ° AZIM 36.46 TVD: 1201.32 DESP: 459.94, DLEG 2.10. MOTOR DE FONDO GRADUADO A 1.5° PRC:@  1330 MTS B# 1 PB= 985 PSI 74 EPM LODO 1.40 GR/CCX 66 SEG10","'(P) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE PERFORTS FROM 1331 TO 1342 MD, 1235.60 TVD LODO EI 1.39 GR / CCX 68&quot;. ROP GRAL: 49.98 M / H PARAMETERS: 260 GPM PB = 1850 PSI PSB = 4-6 TON RPM 60 + 213, M PERF. 759 MTS IN 15.07 HRS. MTS ROT 692 MTS EN 11.07 HRS MTS. SLIDES 67 MTS IN 4 HRS, LAST SURVEY: 1308 MTS, INC 10.44 ° AZIM 36.46 TVD: 1201.32 OFF: 459.94, DLEG 2.10. GROUND ENGINE GRADED AT 1.5 ° PRC: @ 1330 MTS B # 1 PB = 985 PSI 74 EPM LODO 1.40 GR / CCX 66 SEC 10'","Non-Productive","","","PER ","","",""
88,"","Corralillo6890","S-SHAPE",1346,1342,"1342","9.5",6.75,"6.75",41103,41103.41667,41103.4375,"OK",0.020833333,"OK",0,0,6.4375,"(P) CON BNA + HTA DIRECCIONAL 6 3/4"" A 1342 MTS SUSPENDE POR OBSERVAR ATRAPAMIENTO EN SARTA, PARA BOMBEO Y ROTACION10","'(P) WITH BNA + DIRECTIONAL HTA 6 3/4 &quot;AT 1342 MTS SUSPENDED TO OBSERVE TRAPPING IN SARTA, FOR PUMPING AND ROTATION 10'","Non-Productive","","","PER ","","",""
89,"","Corralillo6890","S-SHAPE",1346,1342,"1342","9.5",6.75,"6.75",41103,41103.4375,41103.5,"OK",0.0625,"OK",0,0,6.5,"(P) LEVANTA BNA + HTA DIRECCIONAL DE 1342 MTS A 1270 MTS DONDE LIBERA SARTA .12","'(P) LEVANTA BNA + DIRECTIONAL HTA FROM 1342 MTS TO 1270 MTS WHERE IT RELEASES SARTA. 12'","Non-Productive","","","PER ","","",""
90,"","Corralillo6890","S-SHAPE",1346,1342,"1342","9.5",6.75,"6.75",41103,41103.5,41103.5625,"OK",0.0625,"OK",0,0,6.5625,"(P) CIRCULA PARA HOMOGENIZAR COLUMNAS DE 1.40 GR/CC A 1.42 GR/CC. EMPAREJANDO ENTRADA Y SALIDA SATISFACTORIAMENTE13","'(P) Circulate TO HOMOGENIZE COLUMNS FROM 1.40 GR / CC TO 1.42 GR / CC. EMPARATING ENTRY AND EXIT SATISFACTORYLY 13'","Non-Productive","","","PER ","","",""
91,"","Corralillo6890","S-SHAPE",1346,1342,"1342","9.5",6.75,"6.75",41103,41103.5625,41103.58333,"OK",0.020833333,"OK",0,0,6.583333333,"(P) BAJA BNA + HTA DIRECCIONAL 6 3/4"" DE 1270 MTS A 1300 MTS CON 60 RPM. 74 EPM Y 180 GPM. CIRCULANDO NORMAL14","'(P) LOW BNA + DIRECTIONAL HTA 6 3/4 &quot;FROM 1270 MTS TO 1300 MTS WITH 60 RPM 74 EPM AND 180 GPM Circulate NDO NORMAL 14'","Non-Productive","","","PER ","","",""
92,"","Corralillo6890","S-SHAPE",1346,1342,"1342","9.5",6.75,"6.75",41103,41103.58333,41103.75,"OK",0.166666667,"OK",0,0,6.75,"(P) CONTINUA BAJANDO BNA + HTA DIRECCIONAL 6 3/4"" DE 1300 MTS A 1342 MTS CON 60 RPM.  74 EPM Y 180 GPM.CIRCULA NORMAL18","'(P) CONTINUES TO LOWER BNA + DIRECTIONAL HTA 6 3/4 &quot;FROM 1300 MTS TO 1342 MTS WITH 60 RPM 74 EPM AND 180 GPM Circulate NORMAL 18'","Non-Productive","","","PER ","","",""
93,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41103,41103.75,41103.83333,"OK",0.083333333,"OK",4,2.000080003,6.833333333,"(P) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL PERFORA DE 1342 A 1346 MD, 1235.60 TVD LODO E.I 1.43 GR/CCX72"". ROP GRAL: 49.98 M/H20","'(P) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE PERFORATION OF 1342 TO 1346 MD, 1235.60 TVD LODO EI 1.43 GR / CCX 72&quot;. ROP GRAL: 49.98 M / H 20'","Non-Productive","","","PER ","","",""
94,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41103,41103.83333,41103.875,"OK",0.041666667,"OK",0,0,6.875,"(P) CIRCULA PARA HOMOGENIZAR COLUMNAS DE 1.43 GR/CC A 1.45 GR/CC. EMPAREJANDO ENTRADA Y SALIDA SATISFACTORIAMENTE21","'(P) Circulate TO HOMOGENIZE COLUMNS FROM 1.43 GR / CC TO 1.45 GR / CC. MATCHING ENTRY AND EXIT SATISFACTORYLY 21'","Non-Productive","","","PER ","","",""
95,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41103,41103.875,41104,"OK",0.125,"OK",0,0,7,"(P) LEBANTA BNA + HTA DIRECCIONAL DE 1346 MTS A 700 MTS EN VIAJE DE CALIBRACION","'(P) LEBANTA BNA + DIRECTIONAL HTA FROM 1346 MTS TO 700 MTS IN TRAVEL OF Gauging'","Non-Productive","","","PER ","","",""
96,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104,41104.16667,"OK",0.166666667,"OK",0,0,7.166666667,"(P)  METE BNA PDC 6 3/4"" + HTA DIRECCIONAL DE 700 MTS HASTA 900 MTS. LLENANDO CADA 100 MTS CON LODO1.44 GR/CC.4","'(P) METE BNA PDC 6 3/4 &quot;+ DIRECTIONAL HTA FROM 700 MTS UP TO 900 MTS FILLING EVERY 100 MTS WITH LODO 1.44 GR / CC.'","Non-Productive","","","PER ","","",""
97,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104.16667,41104.35417,"OK",0.1875,"OK",0,0,7.354166667,"(P) CONTINUA BAJANDO BNA PDC 6 3/4"" + HTA DIRECCIONAL DE 950 MTS HASTA 1342 MTS. FONDO PERFORADO LLENANDO CADA 200 MTS CON LODO DE EI. DE 1.44 GR/CC.8","'(P) CONTINUES TO LOWER BNA PDC 6 3/4 &quot;+ DIRECTIONAL HTA FROM 950 MTS UP TO 1342 MTS.'","Non-Productive","","","PER ","","",""
98,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104.35417,41104.39583,"OK",0.041666666,"OK",0,0,7.395833333,"(P) CIRCULA PARA HOMOGENIZAR COLUMNAS A 1.40 GR/CC ENTRADA Y SALIDA. .9","'(P) Circulate TO HOMOGENIZE COLUMNS AT 1.40 GR / CC IN AND OUT. . 9'","Non-Productive","","","PER ","","",""
99,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104.39583,41104.45833,"OK",0.0625,"OK",0,0,7.458333333,"(P) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL PERFORA A 1346 MD, 1235.60 TVD LODO E.I 1.44 GR/CCX 71"". ROP GRAL: 4.08 M/H.11","'(P) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE PERFORTS A 1346 MD, 1235.60 TVD LODO EI 1.44 GR / CCX 71&quot;. ROP GRAL: 4.08 M / H. eleven'","Non-Productive","","","PER ","","",""
100,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104.45833,41104.47917,"OK",0.020833334,"OK",0,0,7.479166667,"(P) CON BNA + HTA DIRECCIONAL 6 3/4"" A 1346 MTS SUSPENDE POR OBSERVAR ATRAPAMIENTO EN SARTA, PARA BOMBEO Y ROTACION11","'(P) WITH BNA + DIRECTIONAL HTA 6 3/4 &quot;AT 1346 MTS SUSPENDED FOR OBSERVING HARVEST ATTRACTION, FOR PUMPING AND ROTATION 11'","Non-Productive","","","PER ","","",""
101,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104.47917,41104.54167,"OK",0.0625,"OK",0,0,7.541666667,"(P) SACANDO BNA + HTA DIRECCIONAL DE 1346 MTS A 1240 MTS DONDE LIBERA SARTA .13","'(P) SACANDO BNA + DIRECTIONAL HTA FROM 1346 MTS TO 1240 MTS WHERE IT RELEASES SARTA. 13'","Non-Productive","","","PER ","","",""
102,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104.54167,41104.5625,"OK",0.020833333,"OK",0,0,7.5625,"(P) CIRCULA PARA HOMOGENIZAR COLUMNAS DE 1.40 GR/CC A 1.44 GR/CC. EMPAREJANDO ENTRADA Y SALIDA SATISFACTORIAMENTE13","'(P) Circulate TO HOMOGENIZE COLUMNS FROM 1.40 GR / CC TO 1.44 GR / CC. EMPARATING ENTRY AND EXIT SATISFACTORYLY 13'","Non-Productive","","","PER ","","",""
103,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104.5625,41104.58333,"OK",0.020833333,"OK",0,0,7.583333333,"(P) BAJA BNA + HTA DIRECCIONAL 6 3/4"" DE 1240 MTS A 1265 MTS CON 60 RPM. 74 EPM Y 180 GPM. CIRCULANDO NORMAL.14","'(P) LOW BNA + DIRECTIONAL HTA 6 3/4 &quot;FROM 1240 MTS TO 1265 MTS WITH 60 RPM 74 EPM AND 180 GPM Circulate NDO NORMAL 14'","Non-Productive","","","PER ","","",""
104,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104.58333,41104.79167,"OK",0.208333334,"OK",0,0,7.791666667,"(P) CONTINUA BAJANDO BNA + HTA DIRECCIONAL 6 3/4"" DE 1240 MTS A 1335 MTS CON 60 RPM.  74 EPM Y 180 GPM.CIRCULANDO NORMAL DONDE SUSPENDE POR OBSRVAR ATRAPAMIENTO, PERDIDA DE CIRCULACION Y SUSPENDE BOMBEO. INTER AUMENTA LA DENSIDAD DE 1.44 GR/CC A 1.46 GR/CC. Y EMPAREJA ENTRADA Y SALIDA SATISFACTORIAMENTE.19","'(P) CONTINUES TO LOWER BNA + DIRECTIONAL HTA 6 3/4 &quot;FROM 1240 MTS TO 1335 MTS WITH 60 RPM 74 EPM AND 180 GPM NORMAL NORDAL WHEN SUSPENDED FOR OBSERVING HARM, LOST FROM  Circulate CION AND SUSPEND PUMPING INTER INCREASE THE DENSITY FROM 1.44 GR / CC TO 1.46 GR / CC AND FILL IN AND OUT SATISFACTORLY.'","Non-Productive","","","PER ","","",""
105,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104.79167,41104.91667,"OK",0.125,"OK",0,0,7.916666667,"(P) LEVANTA BNA + HTA DIRECCIONAL DE 1335 MTS A 1270 MTS DONDE LIBERA SARTA RESTABLECE ROTACION Y CIRCULACION EN EL INTER AUMENTA LA DENSIDAD DE 1.46 GR/CC A 1.48 GR/CC. Y EMPAREJA ENTRADA Y SALIDA SATISFACTORIAMENTE .22","'(P) LEVANTA BNA + DIRECTIONAL HTA FROM 1335 MTS TO 1270 MTS WHERE IT RELEASES SARTA RESET ROTATION AND Circulate CION IN THE INTERIOR INCREASES DENSITY FROM 1.46 GR / CC TO 1.48 GR / CC. AND MATCH ENTRY AND EXIT SATISFACTORLY. 22'","Non-Productive","","","PER ","","",""
106,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41104,41104.91667,41105,"OK",0.083333333,"OK",0,0,8,"(P) BAJA NUEVAMENTE BNA + HTA DIRECCIONAL 6 3/4"" DE 1270 MTS A 1332 MTS CON 60 RPM. 74 EPM Y 180 GPM.CIRCULANDO NORMA","'(P) LOWER BNA + DIRECTIONAL HTA 6 3/4 &quot;FROM 1270 MTS TO 1332 MTS WITH 60 RPM 74 EPM AND 180 GPM Circulate NDO NORMA'","Non-Productive","","","PER ","","",""
107,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41105,41105,41105.14583,"OK",0.145833333,"OK",0,0,8.145833333,"(P)  CONTINUA BAJANDO BNA + HTA DIRECCIONAL 6 3/4"" DE 1332 MTS A 1342 MTS CON 60 RPM.  74 EPM Y 180 GPM.CIRCULANDO NORMAL CON LODO DE 1.48 GR/CC. ENTRADA Y SALIDA DONDE SUSPENDE POR OBSERVAR ATRAPAMIENTO, PERDIDA DE CIRCULACION .3","'(P) CONTINUOUS LOWERING BNA + DIRECTIONAL HTA 6 3/4 &quot;FROM 1332 MTS TO 1342 MTS WITH 60 RPM 74 EPM AND 180 GPM Circulate NORMAL NORMAL WITH 1.48 GR / CC SLIDE IN AND OUT WHERE SUSPENDED TO OBSERVE TRAPPING, LOST FROM Circulate 3.'","Non-Productive","","","PER ","","",""
108,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41105,41105.14583,41105.16667,"OK",0.020833334,"OK",0,0,8.166666667,"(P) LEVANTA BNA + HTA DIRECCIONAL DE 1342 MTS A 1325 MTS. .4","'(P) LEVANTA BNA + DIRECTIONAL HTA FROM 1342 MTS TO 1325 MTS. . 4'","Non-Productive","","","PER ","","",""
109,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41105,41105.16667,41105.25,"OK",0.083333333,"OK",0,0,8.25,"(P) CONTINUA LEVANTANDO BNA + HTA DIRECCIONAL 6 3/4"" DE 1352 MTS A 1260 MTS CON 60 RPM. 74 EPM Y 180GPM.6","'(P) CONTINUES RAISING BNA + DIRECTIONAL HTA 6 3/4 &quot;FROM 1352 MTS TO 1260 MTS WITH 60 RPM 74 EPM AND 180 GPM 6'","Non-Productive","","","PER ","","",""
110,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41105,41105.25,41105.29167,"OK",0.041666667,"OK",0,0,8.291666667,"(P) CON BNA + HTA DIRECCIONAL 6 3/4"" A 1260 MTS SE CONECTA Y RESTABLECE ROTACION CON  CIRCULACION NORMAL CIRCULANDO CON 6A RPM 74 EPM 180 GPM Y 150 PSI7","'(P) WITH BNA + DIRECTIONAL HTA 6 3/4 &quot;AT 1260 MTS CONNECTS AND RESET ROTATION WITH Circulate NORMAL ENGINE Circulate NDO WITH 6A RPM 74 EPM 180 GPM AND 150 PSI 7'","Non-Productive","","","PER ","","",""
111,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41105,41105.29167,41105.41667,"OK",0.125,"OK",0,0,8.416666667,"(P) BAJA BNA + HTA DIRECCIONAL 6 3/4"" DE 1260 MTS A 1346 MTS CON 70 RPM. 95 EPM Y 230 GPM. CIRCULANDO NORMAL CON LODO DE 1.48 GR/CC. ENTRADA Y SALIDA EN PRUEBA DE PERFORACION SIN ÉXITO. .10","'(P) LOW BNA + DIRECTIONAL HTA 6 3/4 &quot;FROM 1260 MTS TO 1346 MTS WITH 70 RPM. 95 EPM AND 230 GPM Circulate NORMAL WITH NUMBER OF 1.48 GR / DC IN AND OUT IN DRILLING TEST WITHOUT SUCCESS 10'","Non-Productive","","","PER ","","",""
112,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41105,41105.41667,41105.45833,"OK",0.041666666,"OK",0,0,8.458333333,"(P) LEVANTA BNA + HTA DIRECCIONAL DE 1346 MTS A 1290 MTS. SE CONECTA Y RESTABLECE ROTACION CON CIRCULACION NORMAL11","'(P) LEVANTA BNA + DIRECTIONAL HTA FROM 1346 MTS TO 1290 MTS. CONNECTS AND RESET ROTATION WITH Circulate NORMAL CION 11'","Non-Productive","","","PER ","","",""
113,"","Corralillo6890","S-SHAPE",1346,1346,"1346","9.5",6.75,"6.75",41105,41105.45833,41105.5,"OK",0.041666667,"OK",0,0,8.5,"(P) CON BARRENA PDC 6 3/4"" + BHA DIRECCIONAL A LA PROFUNDIDAD DE 1290 MTS. CIRCULO LIMPIANDO AGUJERO Y AUMENTO DENSIDAD DE 1.48 A 1.52 GR/CC CON 75 EPM, 181 GPM Y 1048 PSI. .12","'(P) WITH 6 3/4 &quot;PDC BARREL + DIRECTIONAL BHA WITH 1290 MTS DEPTH CIRCLE CLEANING HOLE AND DENSITY INCREASE OF 1.48 A 1.52 GR / CC WITH 75 EPM, 181 GPM AND 1048 PSI 12'","Non-Productive","","","PER ","","",""
